"dhs_id","site_id","site_name","rural_urban","country","country_id","continent_id","month_start","year_start","month_end","year_end","lower_age","upper_age","examined","positive","pr","species","method","rdt_type","pcr_type","malaria_metrics_available","location_available","permissions_info","citation1","citation2","citation3","coastline.dist","lon","lat"
NA,45824,"MAJORENI","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,6,16,57,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.30047459360632,39.2837999984301,-4.57024999590768
NA,45824,"MAJORENI","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,6,16,47,3,0.0638297872340425,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.30047459360632,39.2837999984301,-4.57024999590768
NA,45824,"MAJORENI","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,6,16,50,1,0.02,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.30047459360632,39.2837999984301,-4.57024999590768
NA,45824,"MAJORENI","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,6,16,52,3,0.0576923076923077,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.30047459360632,39.2837999984301,-4.57024999590768
NA,45890,"MANGAWANI","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,15,57,2,0.0350877192982456,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,21.1295770996818,39.2992999985354,-4.39187999615476
NA,45890,"MANGAWANI","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,5,15,48,1,0.0208333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,21.1295770996818,39.2992999985354,-4.39187999615476
NA,45890,"MANGAWANI","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,5,15,49,1,0.0204081632653061,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,21.1295770996818,39.2992999985354,-4.39187999615476
NA,45890,"MANGAWANI","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,5,15,51,1,0.0196078431372549,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,21.1295770996818,39.2992999985354,-4.39187999615476
NA,46133,"KIZIBE","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,18,57,9,0.157894736842105,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,30.0759753684516,39.3017999986176,-4.25757999635049
NA,46040,"KICHAKA SIMBA","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,16,53,2,0.0377358490566038,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,18.8612471202435,39.359399998544,-4.35175999617618
NA,46029,"RAMISI","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,15,48,16,0.333333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.57120428597913,39.3977999984276,-4.5240699959036
NA,45832,"MIVUMONI","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,14,48,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,11.2701563778061,39.4017999984904,-4.42025999605035
NA,45832,"MIVUMONI","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,5,14,48,2,0.0416666666666667,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,11.2701563778061,39.4017999984904,-4.42025999605035
NA,45832,"MIVUMONI","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,5,14,48,4,0.0833333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,11.2701563778061,39.4017999984904,-4.42025999605035
NA,45832,"MIVUMONI","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,5,14,49,1,0.0204081632653061,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,11.2701563778061,39.4017999984904,-4.42025999605035
NA,46143,"KIPAMBANI","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,20,29,3,0.103448275862069,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,15.333925894937,39.4084999985398,-4.33725999616701
NA,46223,"JOMO KENYATTA","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,15,57,10,0.175438596491228,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,1.99636313886035,39.473199998444,-4.46421999594291
NA,45860,"ZIGIRA","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,7,15,52,4,0.0769230769230769,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,6.58923858224164,39.4891999984986,-4.36876999607104
NA,45860,"ZIGIRA","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,7,15,41,12,0.292682926829268,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,6.58923858224164,39.4891999984986,-4.36876999607104
NA,45860,"ZIGIRA","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,7,15,42,13,0.30952380952381,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,6.58923858224164,39.4891999984986,-4.36876999607104
NA,45860,"ZIGIRA","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,7,15,49,21,0.428571428571429,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,6.58923858224164,39.4891999984986,-4.36876999607104
NA,46060,"MUHAKA","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,15,59,28,0.474576271186441,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,5.81993781730106,39.5131999985095,-4.3406799960971
NA,46177,"MUHAKA ISLAMIC","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,16,47,15,0.319148936170213,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,5.31987414002785,39.5164999985054,-4.34579999608758
NA,45906,"MWABUNGO","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,6,17,52,1,0.0192307692307692,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.50179088993503,39.5343999985028,-4.34227999608161
NA,45906,"MWABUNGO","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,6,17,43,5,0.116279069767442,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.50179088993503,39.5343999985028,-4.34227999608161
NA,45906,"MWABUNGO","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,6,17,47,3,0.0638297872340425,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.50179088993503,39.5343999985028,-4.34227999608161
NA,45906,"MWABUNGO","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,6,17,50,2,0.04,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.50179088993503,39.5343999985028,-4.34227999608161
NA,46158,"MVINDENI","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,5,16,45,5,0.111111111111111,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.06928689479292,39.5460999985175,-4.31352999611637
NA,46158,"MVINDENI","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,16,56,2,0.0357142857142857,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.06928689479292,39.5460999985175,-4.31352999611637
NA,46158,"MVINDENI","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,5,16,47,4,0.0851063829787234,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.06928689479292,39.5460999985175,-4.31352999611637
NA,46158,"MVINDENI","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,5,16,48,2,0.0416666666666667,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,3.06928689479292,39.5460999985175,-4.31352999611637
NA,45979,"MWAMTSEFU","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,7,15,50,5,0.1,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,16.5641479738728,39.1666999985086,-4.49323999608946
NA,45812,"KIDOMAYA","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,16,57,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,10.0115557988833,39.1776999984621,-4.56451999598064
NA,45812,"KIDOMAYA","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,5,16,47,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,10.0115557988833,39.1776999984621,-4.56451999598064
NA,45812,"KIDOMAYA","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,5,16,50,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,10.0115557988833,39.1776999984621,-4.56451999598064
NA,45812,"KIDOMAYA","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,5,16,47,3,0.0638297872340425,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,10.0115557988833,39.1776999984621,-4.56451999598064
NA,45865,"PERANI","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,14,60,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,13.0302236158644,39.1786999984856,-4.52568999603552
NA,45865,"PERANI","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,5,14,46,1,0.0217391304347826,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,13.0302236158644,39.1786999984856,-4.52568999603552
NA,45865,"PERANI","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,5,14,44,2,0.0454545454545455,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,13.0302236158644,39.1786999984856,-4.52568999603552
NA,45865,"PERANI","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,5,14,46,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,13.0302236158644,39.1786999984856,-4.52568999603552
NA,46139,"MNYALATSONI","UNKNOWN","Kenya","KEN","Africa",10,2010,10,2010,5,14,41,2,0.0487804878048781,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,25.7493840550502,39.2301999985655,-4.37296999622492
NA,46139,"MNYALATSONI","UNKNOWN","Kenya","KEN","Africa",9,2010,9,2010,5,14,41,3,0.0731707317073171,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,25.7493840550502,39.2301999985655,-4.37296999622492
NA,46139,"MNYALATSONI","UNKNOWN","Kenya","KEN","Africa",7,2010,7,2010,5,14,40,2,0.05,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,25.7493840550502,39.2301999985655,-4.37296999622492
NA,46139,"MNYALATSONI","UNKNOWN","Kenya","KEN","Africa",3,2010,3,2010,5,14,47,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Halliday, KE, Karanja, P, Turner, EL, Okello, G, Njagi, K, Dubeck, MM, Allen, E, Jukes, MC and Brooker, SJ (2012).  <b><i>Plasmodium falciparum</i>, anaemia and cognitive and educational performance among school children in an area of moderate malaria transmission: baseline results of a cluster randomized trial on the coast of Kenya.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>17</b>(5):532-49",NA,NA,25.7493840550502,39.2301999985655,-4.37296999622492
